item,value,symbol
总股本,2261423642.0,600155
流通股,2261423642.0,600155
总市值,13478084906.32,600155
流通市值,13478084906.32,600155
行业,证券,600155
上市时间,19980918,600155
股票代码,002105,002105
股票简称,信隆健康,002105
总股本,368160000.0,002105
流通股,364498900.0,002105
总市值,1402689600.0,002105
流通市值,1388740809.0,002105
行业,交运设备,002105
上市时间,20070112,002105
股票代码,002562,002562
股票简称,兄弟科技,002562
总股本,1063700541.0,002562
流通股,700820783.0,002562
总市值,3722951893.5,002562
流通市值,2452872740.5,002562
行业,化学制品,002562
上市时间,20110310,002562
股票代码,689009,689009
股票简称,九号公司-WD,689009
总股本,716536419.0,689009
流通股,545690970.0,689009
总市值,27930589612.62,689009
流通市值,21271034010.6,689009
行业,交运设备,689009
上市时间,20201029,689009
股票代码,300358,300358
股票简称,楚天科技,300358
总股本,590302374.0,300358
流通股,567451824.0,300358
总市值,4226564997.84,300358
流通市值,4062955059.84,300358
行业,医疗器械,300358
上市时间,20140121,300358
股票代码,600875,600875
股票简称,东方电气,600875
总股本,3117499457.0,600875
流通股,2023304059.0,600875
总市值,52218115904.75,600875
流通市值,33890342988.25,600875
行业,电源设备,600875
上市时间,19951010,600875
股票代码,603096,603096
股票简称,新经典,603096
总股本,162503585.0,603096
流通股,162503585.0,603096
总市值,2616307718.5,603096
流通市值,2616307718.5,603096
行业,文化传媒,603096
上市时间,20170425,603096
股票代码,600838,600838
股票简称,上海九百,600838
总股本,400881981.0,600838
流通股,400881981.0,600838
总市值,2248947913.4100003,600838
流通市值,2248947913.4100003,600838
行业,商业百货,600838
上市时间,19940224,600838
股票代码,688235,688235
股票简称,百济神州-U,688235
总股本,1375532739.0,688235
流通股,115055260.0,688235
总市值,176728446306.71997,688235
流通市值,14782299804.8,688235
行业,生物制品,688235
上市时间,20211215,688235
股票代码,000726,000726
股票简称,鲁  泰Ａ,000726
总股本,817364896.0,000726
流通股,588543989.0,000726
总市值,4593590715.52,000726
流通市值,3307617218.18,000726
行业,纺织服装,000726
上市时间,20001225,000726
股票代码,600803,600803
股票简称,新奥股份,600803
总股本,3097615107.0,600803
流通股,2839866085.0,600803
总市值,63284276636.01,600803
流通市值,58018464116.549995,600803
行业,燃气,600803
上市时间,19940103,600803
股票代码,688347,688347
股票简称,华虹公司,688347
总股本,1717328145.0,688347
流通股,203875000.0,688347
总市值,66889931247.75001,688347
流通市值,7940931250.000001,688347
行业,半导体,688347
上市时间,20230807,688347
股票代码,300301,300301
股票简称,*ST长方,300301
总股本,790108769.0,300301
流通股,790108769.0,300301
总市值,956031610.49,300301
流通市值,956031610.49,300301
行业,光学光电子,300301
上市时间,20120321,300301
股票代码,002664,002664
股票简称,信质集团,002664
总股本,407141800.0,002664
流通股,401382888.0,002664
总市值,4755416224.0,002664
流通市值,4688152131.84,002664
行业,汽车零部件,002664
上市时间,20120316,002664
股票代码,003007,003007
股票简称,直真科技,003007
总股本,104000000.0,003007
流通股,73603196.0,003007
总市值,2420080000.0,003007
流通市值,1712746370.92,003007
行业,软件开发,003007
上市时间,20200923,003007
股票代码,003021,003021
股票简称,兆威机电,003021
总股本,238940800.0,003021
流通股,206197180.0,003021
总市值,10037903008.0,003021
流通市值,8662343531.8,003021
行业,电机,003021
上市时间,20201204,003021
股票代码,600771,600771
股票简称,广誉远,600771
总股本,489491141.0,600771
流通股,489491141.0,600771
总市值,9202433450.800001,600771
流通市值,9202433450.800001,600771
行业,中药,600771
上市时间,19961105,600771
股票代码,301330,301330
股票简称,熵基科技,301330
总股本,194679508.0,301330
流通股,66352349.0,301330
总市值,4033759405.7599998,301330
流通市值,1374820671.28,301330
行业,软件开发,301330
上市时间,20220817,301330
股票代码,000881,000881
股票简称,中广核技,000881
总股本,945425815.0,000881
流通股,790344031.0,000881
总市值,5644192115.55,000881
流通市值,4718353865.07,000881
行业,化学制品,000881
上市时间,19980902,000881
股票代码,300825,300825
股票简称,阿尔特,300825
总股本,498040481.0,300825
流通股,475831878.0,300825
总市值,5244366264.929999,300825
流通市值,5010509675.34,300825
行业,汽车服务,300825
上市时间,20200327,300825
股票代码,002949,002949
股票简称,华阳国际,002949
总股本,196040643.0,002949
流通股,149538768.0,002949
总市值,1729078471.26,002949
流通市值,1318931933.76,002949
行业,工程咨询服务,002949
上市时间,20190226,002949
股票代码,601658,601658
股票简称,邮储银行,601658
总股本,99161076038.0,601658
流通股,67122395200.0,601658
总市值,493822158669.24005,601658
流通市值,334269528096.0,601658
行业,银行,601658
上市时间,20191210,601658
股票代码,600831,600831
股票简称,ST广网,600831
总股本,710946992.0,600831
流通股,710946992.0,600831
总市值,1301032995.3600001,600831
流通市值,1301032995.3600001,600831
行业,文化传媒,600831
上市时间,19940224,600831
股票代码,300297,300297
股票简称,蓝盾退,300297
总股本,-,300297
流通股,-,300297
总市值,-,300297
流通市值,-,300297
行业,-,300297
上市时间,20120315,300297
股票代码,002946,002946
股票简称,新乳业,002946
总股本,860672801.0,002946
流通股,851576588.0,002946
总市值,7281291896.460001,002946
流通市值,7204337934.4800005,002946
行业,食品饮料,002946
上市时间,20190125,002946
股票代码,300370,300370
股票简称,安控科技,300370
总股本,1565376225.0,300370
流通股,1325271569.0,300370
总市值,2520255722.25,300370
流通市值,2133687226.0900002,300370
行业,仪器仪表,300370
上市时间,20140123,300370
股票代码,301068,301068
股票简称,大地海洋,301068
总股本,108919888.0,301068
流通股,50326103.0,301068
总市值,2230679306.2400002,301068
流通市值,1030678589.44,301068
行业,环保行业,301068
上市时间,20210928,301068
股票代码,600809,600809
股票简称,山西汾酒,600809
总股本,1219964222.0,600809
流通股,1219964222.0,600809
总市值,248884900930.22,600809
流通市值,248884900930.22,600809
行业,酿酒行业,600809
上市时间,19940106,600809
股票代码,688398,688398
股票简称,赛特新材,688398
总股本,167813735.0,688398
流通股,167813735.0,688398
总市值,2503780926.2,688398
流通市值,2503780926.2,688398
行业,化学制品,688398
上市时间,20200211,688398
股票代码,300712,300712
股票简称,永福股份,300712
总股本,187546035.0,300712
流通股,186589510.0,300712
总市值,4015360609.35,300712
流通市值,3994881409.1,300712
行业,工程建设,300712
上市时间,20171031,300712
股票代码,000526,000526
股票简称,学大教育,000526
总股本,123224709.0,000526
流通股,117762709.0,000526
总市值,6423704080.17,000526
流通市值,6138970020.17,000526
行业,教育,000526
上市时间,19931101,000526
股票代码,600348,600348
股票简称,华阳股份,600348
总股本,3607500000.0,600348
流通股,3607500000.0,600348
总市值,27597375000.0,600348
流通市值,27597375000.0,600348
行业,煤炭行业,600348
上市时间,20030821,600348
股票代码,301317,301317
股票简称,鑫磊股份,301317
总股本,157190000.0,301317
流通股,44800000.0,301317
总市值,2323268200.0,301317
流通市值,662144000.0,301317
行业,通用设备,301317
上市时间,20230119,301317
股票代码,600645,600645
股票简称,中源协和,600645
总股本,467948890.0,600645
流通股,467770165.0,600645
总市值,7702438729.400001,600645
流通市值,7699496915.900001,600645
行业,生物制品,600645
上市时间,19930504,600645
股票代码,002206,002206
股票简称,海 利 得,002206
总股本,1164502220.0,002206
流通股,916174636.0,002206
总市值,4378528347.2,002206
流通市值,3444816631.3599997,002206
行业,化纤行业,002206
上市时间,20080123,002206
股票代码,600085,600085
股票简称,同仁堂,600085
总股本,1371470262.0,600085
流通股,1371470262.0,600085
总市值,53939925404.46,600085
流通市值,53939925404.46,600085
行业,中药,600085
上市时间,19970625,600085
股票代码,300891,300891
股票简称,惠云钛业,300891
总股本,400007410.0,300891
流通股,332412610.0,300891
总市值,2972055056.2999997,300891
流通市值,2469825692.2999997,300891
行业,化学原料,300891
上市时间,20200917,300891
股票代码,600306,600306
股票简称,退市商城,600306
总股本,-,600306
流通股,-,600306
总市值,-,600306
流通市值,-,600306
行业,-,600306
上市时间,20001226,600306
股票代码,300780,300780
股票简称,德恩精工,300780
总股本,146670000.0,300780
流通股,103207174.0,300780
总市值,1840708500.0,300780
流通市值,1295250033.7,300780
行业,通用设备,300780
上市时间,20190531,300780
股票代码,601992,601992
股票简称,金隅集团,601992
总股本,10677771134.0,601992
流通股,8334158264.0,601992
总市值,14521768742.240002,601992
流通市值,11334455239.04,601992
行业,水泥建材,601992
上市时间,20110301,601992
股票代码,002703,002703
股票简称,浙江世宝,002703
总股本,822632384.0,002703
流通股,553060327.0,002703
总市值,8769261213.44,002703
流通市值,5895623085.82,002703
行业,汽车零部件,002703
上市时间,20121102,002703
股票代码,603213,603213
股票简称,镇洋发展,603213
总股本,434800000.0,603213
流通股,155794713.0,603213
总市值,3178388000.0,603213
流通市值,1138859352.03,603213
行业,化学原料,603213
上市时间,20211111,603213
股票代码,600707,600707
股票简称,彩虹股份,600707
总股本,3588389732.0,600707
流通股,3587669732.0,600707
总市值,25441683199.88,600707
流通市值,25436578399.88,600707
行业,光学光电子,600707
上市时间,19960520,600707
股票代码,600819,600819
股票简称,耀皮玻璃,600819
总股本,934916069.0,600819
流通股,747416067.0,600819
总市值,4001440775.32,600819
流通市值,3198940766.76,600819
行业,玻璃玻纤,600819
上市时间,19940128,600819
股票代码,600747,600747
股票简称,退市大控,600747
总股本,-,600747
流通股,-,600747
总市值,-,600747
流通市值,-,600747
行业,-,600747
上市时间,19960916,600747
股票代码,300857,300857
股票简称,协创数据,300857
总股本,245255146.0,300857
流通股,245255146.0,300857
总市值,16689612685.3,300857
流通市值,16689612685.3,300857
行业,消费电子,300857
上市时间,20200727,300857
股票代码,870508,870508
股票简称,丰安股份,870508
总股本,62240000.0,870508
流通股,26116461.0,870508
总市值,510367999.99999994,870508
流通市值,214154980.2,870508
行业,通用设备,870508
上市时间,20221216,870508
股票代码,301446,301446
股票简称,福事特,301446
总股本,104000000.0,301446
流通股,26000000.0,301446
总市值,1827280000.0,301446
流通市值,456820000.0,301446
行业,通用设备,301446
上市时间,20230725,301446
股票代码,833819,833819
股票简称,颖泰生物,833819
总股本,1225800000.0,833819
流通股,1208070750.0,833819
总市值,3677400000.0,833819
流通市值,3624212250.0,833819
行业,农药兽药,833819
上市时间,20200727,833819
股票代码,603223,603223
股票简称,恒通股份,603223
总股本,714187046.0,603223
流通股,553190400.0,603223
总市值,4685067021.759999,603223
流通市值,3628929024.0,603223
行业,物流行业,603223
上市时间,20150630,603223
股票代码,300935,300935
股票简称,盈建科,300935
总股本,79430680.0,300935
流通股,60329905.0,300935
总市值,1149361939.6000001,300935
流通市值,872973725.35,300935
行业,软件开发,300935
上市时间,20210120,300935
股票代码,300957,300957
股票简称,贝泰妮,300957
总股本,423600000.0,300957
流通股,423600000.0,300957
总市值,20248080000.0,300957
流通市值,20248080000.0,300957
行业,美容护理,300957
上市时间,20210325,300957
股票代码,601061,601061
股票简称,中信金属,601061
总股本,4900000000.0,601061
流通股,501153847.0,601061
总市值,33368999999.999996,601061
流通市值,3412857698.0699997,601061
行业,贸易行业,601061
上市时间,20230410,601061
股票代码,301238,301238
股票简称,瑞泰新材,301238
总股本,733333300.0,301238
流通股,213333300.0,301238
总市值,10193332870.0,301238
流通市值,2965332870.0,301238
行业,电池,301238
上市时间,20220617,301238
股票代码,688521,688521
